rt56_state_id,rt56_file,aoe_state_id,aoe_file,match_method,owner
683,683-Northeastern Canada.txt,683,683-Northeastern Canada.txt,exact_label,CAN
684,684-Caroline Islands.txt,684,684-Caroline Islands.txt,exact_label,JAP
685,685-Panama Canal.txt,685,685-Panama Canal.txt,exact_label,USA
686,686-Puerto Rico.txt,686,686-Puerto Rico.txt,exact_label,USA
687,687-British Guyana.txt,687,687-British Guyana.txt,exact_label,ENG
688,688-Chaco Boreal.txt,688,688-Chaco Boreal.txt,exact_label,SPR
689,689-Jamaica.txt,689,689-Jamaica.txt,exact_label,ENG
69,69-Sudatenland.txt,69,69-Sudatenland.txt,exact_label,AUS
690,690-Bahama Islands.txt,690,690-Bahama Islands.txt,exact_label,ENG
691,691-Trinidad.txt,691,691-Trinidad.txt,exact_label,ENG
692,692-Windward Islands.txt,692,692-Windward Islands.txt,exact_label,ENG
693,693-Southern Bahamas.txt,693,693-Southern Bahamas.txt,exact_label,ENG
694,694-French Caribbean.txt,694,694-French Caribbean.txt,exact_label,FRA
695,695-Curacao.txt,695,695-Curacao.txt,exact_label,HOL
696,696-Bermuda.txt,696,696-Bermuda.txt,exact_label,ENG
697,697-Madeira.txt,697,697-Madeira.txt,exact_label,POR
698,698-Azores.txt,698,698-Azores.txt,exact_label,POR
699,699-Rio de Oro.txt,699,699-Rio de Oro.txt,exact_label,SPR
7,7-Holland.txt,7,7-Holland.txt,exact_label,HOL
70,70-Slovakia.txt,70,70-Slovakia.txt,exact_label,AUS
700,700-Sierra Leone.txt,700,700-Sierra Leone.txt,exact_label,ENG
701,701-Gambia.txt,701,701-Gambia.txt,exact_label,ENG
702,702-Cape Verde.txt,702,702-Cape Verde.txt,exact_label,POR
703,703-Ascension.txt,703,703-Ascension.txt,exact_label,ENG
704,704-Saint Helena.txt,704,704-Saint Helena.txt,exact_label,ENG
705,705-Sao Tome.txt,705,705-Sao Tome.txt,exact_label,POR
706,706-Reunion.txt,706,706-Reunion.txt,exact_label,FRA
707,707-Mauritius.txt,707,707-Mauritius.txt,exact_label,ENG
708,708-Comoro Islands.txt,708,708-Comoro Islands.txt,exact_label,FRA
709,709-Seychelles.txt,709,709-Seychelles.txt,exact_label,ENG
71,71-East Slovakia.txt,71,71-East Slovakia.txt,exact_label,AUS
710,710-Diego Garcia.txt,710,710-Diego Garcia.txt,exact_label,ENG
711,711-Christmas Island.txt,711,711-Christmas Island.txt,exact_label,ENG
712,712-Cocos Islands.txt,712,712-Cocos Islands.txt,exact_label,ENG
713,713-Kerguelen.txt,713,713-Kerguelen.txt,exact_label,FRA
714,714-Heilungkiang.txt,714,714-Heilungkiang.txt,exact_label,CHI
715,715-Liaoning.txt,715,715-Liaoning.txt,exact_label,CHI
716,716-Liaotung.txt,716,716-Liaotung.txt,exact_label,CHI
717,717-Chuho.txt,717,717-Chuho.txt,exact_label,CHI
718,718-Stanleyville.txt,718,718-Stanleyville.txt,exact_label,BEL
719,719-Natal.txt,719,719-Natal.txt,exact_label,ENG
72,72-Zaolzie.txt,72,72-Zaolzie.txt,exact_label,AUS
720,720-South Georgia.txt,720,720-South Georgia.txt,exact_label,ENG
721,721-Portuguese Timor.txt,721,721-Portuguese Timor.txt,exact_label,POR
722,722-Petsamo.txt,722,722-Petsamo.txt,exact_label,FIN
723,723-Southern Island.txt,723,723-Southern Island.txt,exact_label,ENG
724,724-Southern Siam.txt,724,724-Southern Siam.txt,exact_label,SIA
725,725-Nauru.txt,725,725-Nauru.txt,exact_label,ENG
726,726-Samoa.txt,726,726-Samoa.txt,exact_label,ENG
727,727-Line Islands.txt,727,727-Line Islands.txt,exact_label,USA
728,728-Guangzhouwan.txt,728,728-Guangzhouwan.txt,exact_label,MAL
729,729-Macau.txt,729,729-Macau.txt,exact_label,POR
73,73-Carpathian Ruthenia.txt,73,73-Carpathian Ruthenia.txt,exact_label,AUS
730,730-St Pierre and Miquelon .txt,730,730-St Pierre and Miquelon .txt,exact_label,FRA
731,731-Central Macedonia.txt,731,731-Central Macedonia.txt,exact_label,GRE
732,732-Pamir.txt,732,732-Pamir.txt,exact_label,KAZ
733,733-Andaman.txt,733,733-Andaman.txt,exact_label,ENG
734,734-Nendo.txt,734,734-Nendo.txt,exact_label,ENG
735,735-Savoy.txt,735,735-Savoy.txt,exact_label,FRA
736,736-Litorale.txt,736,736-Litorale.txt,exact_label,ITA
737,737-New Britain.txt,737,737-New Britain.txt,exact_label,ENG
738,738-Aru Islands.txt,738,738-Aru Islands.txt,exact_label,JAP
739,739-Haida Gwaii.txt,739,739-Haida Gwaii.txt,exact_label,CAN
74,74-East Sudatenland.txt,74,74-East Sudatenland.txt,exact_label,AUS
740,740-Vancouver Island.txt,740,740-Vancouver Island.txt,exact_label,CAN
741,741-Cambodia.txt,741,741-Cambodia.txt,exact_label,VIN
742,742-Stalinabad.txt,742,742-Stalinabad.txt,exact_label,KAZ
743,743-Qingdao.txt,743,743-Qingdao.txt,exact_label,MAL
744,744-Xian.txt,744,744-Xian.txt,exact_label,CHI
745,745-Dalian.txt,745,745-Dalian.txt,exact_label,JAP
746,746-Ordos.txt,746,746-Ordos.txt,exact_label,CHI
747,747-Dali Bai.txt,747,747-Dali Bai.txt,exact_label,CHI
748,748-Zunyi.txt,748,748-Zunyi.txt,exact_label,CHI
749,749-Huangshan.txt,749,749-Huangshan.txt,exact_label,CHI
75,75-Moravia.txt,75,75-Moravia.txt,exact_label,AUS
750,750-Changde.txt,750,750-Changde.txt,exact_label,CHI
751,751-Liangshan.txt,751,751-Liangshan.txt,exact_label,CHI
752,752-Chamdo.txt,752,752-Chamdo.txt,exact_label,CHI
753,753-Gannan.txt,753,753-Gannan.txt,exact_label,CHI
754,754-Golog.txt,754,754-Golog.txt,exact_label,CHI
755,755-Haixi.txt,755,755-Haixi.txt,exact_label,CHI
756,756-Jiuquan.txt,756,756-Jiuquan.txt,exact_label,CHI
757,757-Shigatse.txt,757,757-Shigatse.txt,exact_label,CHI
758,758-Ngari.txt,758,758-Ngari.txt,exact_label,CHI
759,759-Kunlun.txt,759,759-Kunlun.txt,exact_label,CHI
76,76-Northern Transylvania.txt,76,76-Northern Transylvania.txt,exact_label,ROM
760,760-Dabancheng.txt,760,760-Dabancheng.txt,exact_label,CHI
761,761-Hulunbuir.txt,761,761-Hulunbuir.txt,exact_label,CHI
762,762-Katowice.txt,762,762-Katowice.txt,exact_label,GER
763,763-Konigsberg.txt,763,763-Konigsberg.txt,exact_label,GER
764,764-West Banat.txt,764,764-West Banat.txt,exact_label,YUG
765,765-Qatar.txt,765,765-Qatar.txt,exact_label,ENG
766,766-Southern Bessarabia.txt,766,766-Southern Bessarabia.txt,exact_label,ROM
767,767-North Darfur.txt,767,767-North Darfur.txt,exact_label,ENG
768,768-Rwanda.txt,768,768-Rwanda.txt,exact_label,BEL
769,769-Burundi.txt,769,769-Burundi.txt,exact_label,BEL
77,77-Dobrogea.txt,77,77-Dobrogea.txt,exact_label,ROM
770,770-Malawi.txt,770,770-Malawi.txt,exact_label,ENG
771,771-Zambia.txt,771,771-Zambia.txt,exact_label,ENG
772,772-Middle Congo.txt,772,772-Middle Congo.txt,exact_label,FRA
773,773-Cameroon.txt,773,773-Cameroon.txt,exact_label,FRA
774,774-Chad.txt,774,774-Chad.txt,exact_label,FRA
775,775-B.E.T..txt,775,775-B.E.T..txt,exact_label,FRA
776,776-Dahomey.txt,776,776-Dahomey.txt,exact_label,MLI
777,777-Togo.txt,777,777-Togo.txt,exact_label,MLI
778,778-Upper Volta.txt,778,778-Upper Volta.txt,exact_label,MLI
779,779-Ivory Coast.txt,779,779-Ivory Coast.txt,exact_label,MLI
78,78-Bessarabia.txt,78,78-Bessarabia.txt,exact_label,ROM
780,780-Guinea.txt,780,780-Guinea.txt,exact_label,MLI
781,781-Niger.txt,781,781-Niger.txt,exact_label,MLI
782,782-Tombouctou.txt,782,782-Tombouctou.txt,exact_label,MLI
783,783-Sidi Ifni.txt,783,783-Sidi Ifni.txt,exact_label,SPR
784,784-Ermland-Masuren.txt,784,784-Ermland-Masuren.txt,exact_label,EST
785,785-Picardy.txt,785,785-Picardy.txt,exact_label,FRA
786,786-Mauritanian Desert.txt,786,786-Mauritanian Desert.txt,exact_label,MLI
787,787-North Kashmir.txt,787,787-North Kashmir.txt,exact_label,RAJ
788,788-Salamanca.txt,788,788-Salamanca.txt,exact_label,SPR
789,789-Cordoba.txt,789,789-Cordoba.txt,exact_label,SPR
79,79-moldovia.txt,79,79-moldovia.txt,exact_label,ROM
790,790-Asturias.txt,790,790-Asturias.txt,exact_label,SPR
791,791-Valladolid.txt,791,791-Valladolid.txt,exact_label,SPR
792,792-Basque Country.txt,792,792-Basque Country.txt,exact_label,SPR
793,793-Guadalajara.txt,793,793-Guadalajara.txt,exact_label,SPR
794,794-Eastern Aragon.txt,794,794-Eastern Aragon.txt,exact_label,SPR
795,795-Santarem.txt,795,795-Santarem.txt,exact_label,POR
796,796-North Angola.txt,796,796-North Angola.txt,exact_label,POR
797,797-Istanbul.txt,797,797-Istanbul.txt,exact_label,TUR
798,798-Amasya.txt,798,798-Amasya.txt,exact_label,TUR
799,799-Hatay.txt,799,799-Hatay.txt,exact_label,TUR
8,8-Luxemburg.txt,8,8-Luxemburg.txt,exact_label,FRA
80,80-Bocovina.txt,80,80-Bocovina.txt,exact_label,ROM
800,800-Van.txt,800,800-Van.txt,exact_label,TUR
801,801-Moesia.txt,801,801-Moesia.txt,exact_label,BUL
802,802-Kosovo.txt,802,802-Kosovo.txt,exact_label,YUG
803,803-Southern Serbia.txt,803,803-Southern Serbia.txt,exact_label,YUG
804,804-Herzegovina.txt,804,804-Herzegovina.txt,exact_label,YUG
805,805-Northern Epirus.txt,805,805-Northern Epirus.txt,exact_label,BUL
806,806-French Basque Country.txt,806,806-French Basque Country.txt,exact_label,FRA
807,807-Gdynia.txt,807,807-Gdynia.txt,exact_label,GER
808,808-Riga.txt,808,808-Riga.txt,exact_label,EST
809,809-Latgale.txt,809,809-Latgale.txt,exact_label,EST
81,81-Oltenia.txt,81,81-Oltenia.txt,exact_label,ROM
810,810-Zemgale.txt,810,810-Zemgale.txt,exact_label,EST
811,811-Saaremaa.txt,811,811-Saaremaa.txt,exact_label,EST
812,812-Tallinn.txt,812,812-Tallinn.txt,exact_label,EST
813,813-Rakvere.txt,813,813-Rakvere.txt,exact_label,EST
814,814-Suduva.txt,814,814-Suduva.txt,exact_label,EST
815,815-Aukstaitija.txt,815,815-Aukstaitija.txt,exact_label,EST
816,816-West Virginia.txt,816,816-West Virginia.txt,exact_label,CSA
817,817-Gobi.txt,817,817-Gobi.txt,exact_label,MON
818,818-Khovd.txt,818,818-Khovd.txt,exact_label,MON
819,819-Dornod.txt,819,819-Dornod.txt,exact_label,MON
82,82-Banat.txt,82,82-Banat.txt,exact_label,ROM
820,820-Khovsgol.txt,820,820-Khovsgol.txt,exact_label,MON
821,821 - Chenchnya-Ingushetia.txt,821,821 - Chenchnya-Ingushetia.txt,exact_label,SOV
822,822 - Chukotka.txt,822,822 - Chukotka.txt,exact_label,SOV
823,823 - Karakalpakstan.txt,823,823 - Karakalpakstan.txt,exact_label,KAZ
824,824 - Yamalia.txt,824,824 - Yamalia.txt,exact_label,SOV
825,825 - Nenetsia.txt,825,825 - Nenetsia.txt,exact_label,SOV
826,826 - Abkhazia.txt,826,826 - Abkhazia.txt,exact_label,SOV
827,827 - Kabardino-Balkaria.txt,827,827 - Kabardino-Balkaria.txt,exact_label,SOV
828,828 - North Ossetia.txt,828,828 - North Ossetia.txt,exact_label,SOV
829,829 - Volga Germany.txt,829,829 - Volga Germany.txt,exact_label,SOV
83,83-crisana.txt,83,83-crisana.txt,exact_label,ROM
830,830 - Bukhara.txt,830,830 - Bukhara.txt,exact_label,KAZ
831,831 - Khiva.txt,831,831 - Khiva.txt,exact_label,KAZ
832,832 - Dashhowuz.txt,832,832 - Dashhowuz.txt,exact_label,KAZ
833,833 - Mari El.txt,833,833 - Mari El.txt,exact_label,SOV
834,834 - Balta.txt,834,834 - Balta.txt,exact_label,UKR
835,835-Haraghe.txt,835,835-Haraghe.txt,exact_label,ETH
836,836-Bale.txt,836,836-Bale.txt,exact_label,ETH
837,837-Sidamo.txt,837,837-Sidamo.txt,exact_label,ETH
838,838-Illubabor.txt,838,838-Illubabor.txt,exact_label,ETH
839,839-Welega.txt,839,839-Welega.txt,exact_label,ETH
84,84-Transylvania.txt,84,84-Transylvania.txt,exact_label,ROM
840,840-Gojjam.txt,840,840-Gojjam.txt,exact_label,ETH
841,841-Begemder.txt,841,841-Begemder.txt,exact_label,ETH
842,842-Tigray.txt,842,842-Tigray.txt,exact_label,ETH
843,843-Wello.txt,843,843-Wello.txt,exact_label,ETH
844,844-jubaland.txt,844,844-jubaland.txt,exact_label,ITA
845,845-Jura Mountains.txt,845,845-Jura Mountains.txt,exact_label,SWI
846,846-Ticino.txt,846,846-Ticino.txt,exact_label,SWI
847,847-Western Swiss Alps.txt,847,847-Western Swiss Alps.txt,exact_label,SWI
848,848-Voralberg.txt,848,848-Voralberg.txt,exact_label,AUS
849,849-Puglia.txt,849,849-Puglia.txt,exact_label,ITA
85,85-Danzig.txt,85,85-Danzig.txt,exact_label,GER
850,850-Trentino.txt,850,850-Trentino.txt,exact_label,ITA
851,851-Var.txt,851,851-Var.txt,exact_label,FRA
852,852-Istria.txt,852,852-Istria.txt,exact_label,ITA
853,853-Ljubljana.txt,853,853-Ljubljana.txt,exact_label,YUG
854,854-Jawf.txt,854,854-Jawf.txt,exact_label,TUR
855,855-Tabuk.txt,855,855-Tabuk.txt,exact_label,TUR
856,856-Asir-Makkah.txt,856,856-Asir-Makkah.txt,exact_label,TUR
857,857-Ha'il.txt,857,857-Ha'il.txt,exact_label,TUR
858,858-Najiran.txt,858,858-Najiran.txt,exact_label,TUR
859,859-Dammam.txt,859,859-Dammam.txt,exact_label,TUR
86,86-Poznan.txt,86,86-Poznan.txt,exact_label,GER
860,860-Cote-Nord.txt,860,860-Cote-Nord.txt,exact_label,CAN
861,861-Saguenay.txt,861,861-Saguenay.txt,exact_label,CAN
862,862-ouest du quebec.txt,862,862-ouest du quebec.txt,exact_label,CAN
863,863-Maurice.txt,863,863-Maurice.txt,exact_label,CAN
864,864-Yukon.txt,864,864-Yukon.txt,exact_label,CAN
865,865-Northern Saskatchewan.txt,865,865-Northern Saskatchewan.txt,exact_label,CAN
866,866-Districts of Ontario.txt,866,866-Districts of Ontario.txt,exact_label,CAN
867,867-Northern Manitoba.txt,867,867-Northern Manitoba.txt,exact_label,CAN
868,868-Isan.txt,868,868-Isan.txt,exact_label,SIA
869,869-Lanna.txt,869,869-Lanna.txt,exact_label,SIA
87,87-Lodz.txt,87,87-Lodz.txt,exact_label,POL
870,870-North West Australia.txt,870,870-North West Australia.txt,exact_label,ENG
871,871-South West Australia.txt,871,871-South West Australia.txt,exact_label,ENG
872,872-North Queensland.txt,872,872-North Queensland.txt,exact_label,ENG
873,873-South West Queensland.txt,873,873-South West Queensland.txt,exact_label,ENG
874,874-Magadan.txt,874,874-Magadan.txt,exact_label,SOV
875,875-Chukchi Peninsulay.txt,875,875-Chukchi Peninsulay.txt,exact_label,SOV
876,876-Udachny.txt,876,876-Udachny.txt,exact_label,SOV
877,877-Verkhoyansk.txt,877,877-Verkhoyansk.txt,exact_label,SOV
878,878-Khatangsky.txt,878,878-Khatangsky.txt,exact_label,SOV
879,879-Kargopol.txt,879,879-Kargopol.txt,exact_label,SOV
88,88-Kielce.txt,88,88-Kielce.txt,exact_label,POL
880,880-Kotlas.txt,880,880-Kotlas.txt,exact_label,SOV
881,881-Karagandy.txt,881,881-Karagandy.txt,exact_label,KAZ
882,882-Pavlodar.txt,882,882-Pavlodar.txt,exact_label,KAZ
883,883-Kassala.txt,883,883-Kassala.txt,exact_label,ENG
884,884-Upper Nile.txt,884,884-Upper Nile.txt,exact_label,ENG
885,885-Bahr al Ghazal.txt,885,885-Bahr al Ghazal.txt,exact_label,ENG
886,886-Blue Nile.txt,886,886-Blue Nile.txt,exact_label,ENG
887,887-South Darfur.txt,887,887-South Darfur.txt,exact_label,ENG
888,888-Lusambo.txt,888,888-Lusambo.txt,exact_label,BEL
889,889-Elisabethville.txt,889,889-Elisabethville.txt,exact_label,BEL
89,89-Krakow.txt,89,89-Krakow.txt,exact_label,POL
890,890-Costermansville.txt,890,890-Costermansville.txt,exact_label,BEL
891,891-Zambesi.txt,891,891-Zambesi.txt,exact_label,POR
892,892-South West Angola.txt,892,892-South West Angola.txt,exact_label,POR
893,893-Karas.txt,893,893-Karas.txt,exact_label,ENG
894,894-Kuneme.txt,894,894-Kuneme.txt,exact_label,ENG
895,895-Kavango.txt,895,895-Kavango.txt,exact_label,ENG
896,896-Manica e Sofala.txt,896,896-Manica e Sofala.txt,exact_label,POR
897,897-Zambezia-Mocambique.txt,897,897-Zambezia-Mocambique.txt,exact_label,POR
898,898-Gao.txt,898,898-Gao.txt,exact_label,MLI
899,899-Kayes-Koulikoro.txt,899,899-Kayes-Koulikoro.txt,exact_label,MLI
9,9-Czechoslovakia.txt,9,9-Czechoslovakia.txt,exact_label,AUS
90,90-Lwow.txt,90,90-Lwow.txt,exact_label,POL
900,900-Benue.txt,900,900-Benue.txt,exact_label,ENG
901,901-Borno.txt,901,901-Borno.txt,exact_label,ENG
902,902-Sokoto.txt,902,902-Sokoto.txt,exact_label,ENG
903,903-Garissa.txt,903,903-Garissa.txt,exact_label,ENG
904,904-Nyanza-Rift Valley.txt,904,904-Nyanza-Rift Valley.txt,exact_label,ENG
905,905-Mombasa.txt,905,905-Mombasa.txt,exact_label,ENG
906,906-Socotra.txt,906,906-Socotra.txt,exact_label,ENG
907,907-Cairo.txt,,,rt56_owner,EGY
908,908-Afar.txt,908,908-Afar.txt,exact_label,PER
909,909-Riau Islands.txt,,,owner_transition,JAP
91,91-Tarnopol.txt,91,91-Tarnopol.txt,exact_label,POL
910,910-Shkoder.txt,934,934-Shkoder.txt,exact_label,BUL
911,911-West Suez.txt,,,owner_transition,ENG
912,912-Friuli.txt,,,owner_transition,ITA
913,913-Solt-Kiskun.txt,,,owner_transition,AUS
914,914-Kedah.txt,,,owner_transition,JAP
915,915-Pahang.txt,1063,1063 - Pahang.txt,exact_label,JAP
916,916-Perak.txt,1064,1064 - Perak.txt,exact_label,JAP
917,917-Hwanghae.txt,,,owner_transition,JAP
918,918-Hamgyong.txt,1028,1028 - Hamgyong.txt,exact_label,JAP
919,919-Jeolla.txt,,,owner_transition,JAP
92,92-Lublin.txt,92,92-Lublin.txt,exact_label,POL
920,920-Gyeongsang.txt,1030,1030 - Gyeongsang.txt,exact_label,JAP
921,921-New Hampshire.txt,,,owner_transition,USA
922,922-Frankfurt.txt,,,owner_transition,GER
923,923-Baden.txt,50,50-Baden.txt,exact_label,GER
924,924-Champasak.txt,,,owner_transition,VIN
925,925-Battambang.txt,1067,1067 - Battambang.txt,exact_label,VIN
926,926-Luang Prabang.txt,,,owner_transition,VIN
927,927-South Annam.txt,,,owner_transition,VIN
928,928-Northern Annam.txt,,,owner_transition,VIN
929,929-Durango.txt,,,owner_transition,MEX
93,93-Volhynian.txt,93,93-Volhynian.txt,exact_label,POL
930,930-Zacatecas.txt,,,owner_transition,MEX
931,931-San Luis Potosi.txt,,,owner_transition,MEX
932,932-Puebla.txt,,,owner_transition,MEX
933,933-Batna.txt,,,owner_transition,FRA
934,934-Suwalki.txt,,,owner_transition,POL
935,935-Grodno.txt,,,owner_transition,POL
936,936-Outer Wilno.txt,,,owner_transition,POL
937,937-Northern Panama.txt,,,owner_transition,SPR
938,938-Basutoland.txt,,,owner_transition,ENG
939,939-Swaziland.txt,,,owner_transition,ENG
94,94-Polesie.txt,94,94-Polesie.txt,exact_label,POL
940,940-Orange Free State.txt,,,owner_transition,ENG
941,941-Andong.txt,,,owner_transition,CHI
942,942-Jiandao.txt,,,owner_transition,CHI
943,943-Binjiang.txt,,,owner_transition,CHI
944,944-Longjiang.txt,,,owner_transition,CHI
945,945-Heihe.txt,,,owner_transition,CHI
946,946-West Xing'an.txt,,,owner_transition,CHI
947,947-Jinzhou.txt,,,owner_transition,CHI
948,948-Apure.txt,,,owner_transition,SPR
949,949-Gaza.txt,,,owner_transition,TUR
95,95-Nowogrodek.txt,95,95-Nowogrodek.txt,exact_label,POL
950,950-Debar.txt,,,owner_transition,YUG
951,951-Johor.txt,1060,1060 - Johor.txt,exact_label,JAP
952,952-Syrmia.txt,,,owner_transition,YUG
953,953-Mitrovica.txt,,,owner_transition,YUG
954,954-Atacama.txt,952,952 - Atacama.txt,exact_label,SPR
955,955-Northern Dobruja.txt,971,971 - Northern Dobruja.txt,exact_label,ROM
956,956-Prekmurje.txt,,,owner_transition,YUG
957,957-Marchia.txt,,,owner_transition,ITA
958,958-Kvarner.txt,,,owner_transition,YUG
959,959-Slavonia.txt,,,owner_transition,YUG
96,96-Wilejka.txt,96,96-Wilejka.txt,exact_label,SOV
960,960-Terengganu.txt,,,owner_transition,JAP
961,961-Banja Luka.txt,,,owner_transition,YUG
962,962-Posavina.txt,,,owner_transition,YUG
963,963-West Sandzak.txt,,,owner_transition,YUG
964,964-Northern Schleswig.txt,,,owner_transition,DEN
965,965-Eupen-Malmedy.txt,,,owner_transition,BEL
966,966-West Bank.txt,,,owner_transition,TUR
967,967-Agder.txt,922,922-Agder.txt,exact_label,NOR
968,968-Jamtland.txt,917,917-Jamtland.txt,exact_label,SWE
969,969-Baahuslen.txt,,,owner_transition,SWE
97,97-Bialystok.txt,97,97-Bialystok.txt,exact_label,POL
970,970-Shetland.txt,933,933-Shetland.txt,exact_label,ENG
971,971-Orkney.txt,,,owner_transition,ENG
972,972-Virgin Islands.txt,,,owner_transition,USA
973,973-Andorra.txt,,,rt56_owner,ADR
974,974-North Sumatra.txt,,,owner_transition,JAP
975,975-North Sulawesi.txt,,,owner_transition,JAP
976,976-Central Java.txt,,,owner_transition,JAP
977,977-West Kalimantan.txt,,,owner_transition,JAP
978,978-Central Kalimantan.txt,,,owner_transition,JAP
979,979-Khasab.txt,,,owner_transition,TUR
98,98-Mazurskie.txt,98,98-Mazurskie.txt,exact_label,POL
980,980-Bandar Abbas.txt,,,owner_transition,PER
981,981-Bushehr.txt,,,owner_transition,PER
982,982-South Khorasan.txt,,,owner_transition,PER
983,983-Golestan.txt,417,417-Golestan.txt,exact_label,PER
984,984-Mazandaran.txt,,,owner_transition,PER
985,985-South Ashkhabad.txt,,,owner_transition,SOV
986,986-Qazvin.txt,,,owner_transition,PER
987,987-Ardabil.txt,,,owner_transition,PER
988,988-West Azerbaijan.txt,,,owner_transition,PER
989,989-Ostrhineland.txt,,,owner_transition,GER
99,99-Jutland.txt,99,99-Jutland.txt,exact_label,DEN
990,990-Vermont.txt,,,owner_transition,USA
991,991-Massachusetts.txt,,,owner_transition,USA
992,992-Rhode Island.txt,,,owner_transition,USA
993,993-Connecticut.txt,,,owner_transition,USA
994,994-La Habana.txt,,,owner_transition,SPR
995,995-East Suez.txt,,,owner_transition,ENG
996,996-Uzhhorod.txt,,,owner_transition,AUS
997,997-Liechtenstein.txt,,,rt56_owner,LIE
998,998-Southern Schleswig.txt,,,owner_transition,GER
999,999-Espirito Santo.txt,943,943 - Espirito Santo.txt,exact_label,BRA
